grp	start	end
chr6_5467	85848360	85849040
chr6_5468	88220920	88222060
chr6_5469	88239500	88241360
chr6_547	42271620	42274440
chr6_5470	89277750	89278790
chr6_5471	89390470	89391410
chr6_5472	90434530	90435560
chr6_5473	90509980	90511840
chr6_5474	90672610	90673800
chr6_5475	90723230	90725280
chr6_5476	91193980	91195670
chr6_5477	91285160	91286170
chr6_5478	92469960	92470970
chr6_5479	92546230	92547010
chr6_548	42300110	42301470
chr6_5480	92687100	92688260
chr6_5481	93201940	93203060
chr6_5482	94112520	94114610
chr6_5483	94817790	94818750
chr6_5484	95117130	95118730
chr6_5485	95124200	95125430
chr6_5486	95184170	95185550
chr6_5487	95543770	95544650
chr6_5488	95546600	95547780
chr6_5489	95632300	95633530
chr6_549	42306030	42307310
chr6_5490	95419120	95420810
chr6_5491	97051250	97053560
chr6_5492	100325950	100328390
chr6_5493	100563020	100564700
chr6_5494	101211960	101214460
chr6_5495	101500490	101501530
chr6_5496	102513670	102514810
chr6_5497	103304790	103305280
chr6_5498	103380750	103382010
chr6_5499	103492990	103494410
chr6_55	6052540	6054260
chr6_550	42310210	42311280
chr6_5500	103565680	103566850
chr6_5501	107253390	107254460
chr6_5502	107380920	107381800
chr6_5503	107699360	107700660
chr6_5504	108092690	108093680
chr6_5505	108110500	108111410
chr6_5506	108921460	108922100
chr6_5507	109196440	109196990
chr6_5508	112450880	112451710
chr6_5509	112466150	112467140
chr6_551	42311490	42312650
chr6_5510	112727390	112729200
chr6_5511	113284620	113286160
chr6_5512	113334170	113336220
chr6_5513	114060530	114061340
chr6_5514	114167000	114167600
chr6_5515	114108460	114110000
chr6_5516	114363470	114365230
chr6_5517	114297730	114299130
chr6_5518	114307730	114308550
chr6_5519	114317500	114318370
chr6_552	42312780	42313560
chr6_5520	114443500	114443910
chr6_5521	114455920	114457920
chr6_5522	114480220	114482030
chr6_5523	114497050	114499270
chr6_5524	114501810	114504210
chr6_5525	114541070	114542840
chr6_5526	114578080	114580290
chr6_5527	114458440	114460150
chr6_5528	114796000	114796730
chr6_5529	115021730	115022960
chr6_553	42329000	42329980
chr6_5530	115129590	115130470
chr6_5531	116031320	116031950
chr6_5532	116355050	116356040
chr6_5533	116620660	116622130
chr6_5534	118929070	118930730
chr6_5535	119174050	119175790
chr6_5536	119267760	119269250
chr6_5537	119271020	119272510
chr6_5538	119463410	119465100
chr6_5539	119685950	119686610
chr6_554	42333260	42334950
chr6_5540	122415800	122417200
chr6_5541	124269770	124270800
chr6_5542	124850080	124852580
chr6_5543	127094800	127096040
chr6_5544	127131110	127132350
chr6_5545	127209160	127210170
chr6_5546	127416090	127417580
chr6_5547	127563950	127564960
chr6_5548	127577120	127578270
chr6_5549	127626580	127627420
chr6_555	42339250	42340230
chr6_5550	127702090	127703860
chr6_5551	127752650	127754400
chr6_5552	129275800	129277570
chr6_5553	131355840	131356090
chr6_5554	135229180	135230730
chr6_5555	135559940	135561210
chr6_5556	136099330	136101150
chr6_5557	136115170	136116120
chr6_5558	135959710	135961530
chr6_5559	136712290	136713200
chr6_556	42371100	42371910
chr6_5560	137275940	137277870
chr6_5561	137312380	137314620
chr6_5562	137385380	137387660
chr6_5563	137363420	137364260
chr6_5564	140176600	140178260
chr6_5565	140289230	140290760
chr6_5566	140894700	140895890
chr6_5567	141444060	141445390
chr6_5568	142059730	142060950
chr6_5569	142783660	142785330
chr6_557	42390380	42392620
chr6_5570	142995650	142996660
chr6_5571	143889950	143891020
chr6_5572	143993230	143995040
chr6_5573	144054970	144056690
chr6_5574	144401670	144403810
chr6_5575	144429000	144430220
chr6_5576	144815820	144816980
chr6_5577	144988960	144989980
chr6_5578	145824950	145826280
chr6_5579	145954600	145955600
chr6_558	42641000	42643170
chr6_5580	146250690	146252200
chr6_5581	15708350	15708770
chr6_5582	22341120	22342210
chr6_5583	38888090	38889200
chr6_5584	39760460	39760860
chr6_5585	47687060	47688600
chr6_5586	52792570	52793230
chr6_5587	60636980	60637540
chr6_5588	70666260	70667650
chr6_5589	70668880	70669470
chr6_559	42658810	42660420
chr6_5590	70685620	70686480
chr6_5591	70693600	70695280
chr6_5592	87620280	87620540
chr6_5593	94468000	94468530
chr6_5594	94807780	94808800
chr6_5595	99004070	99005340
chr6_5596	99005970	99008400
chr6_5597	99170330	99170770
chr6_5598	99245020	99246340
chr6_5599	108146710	108147410
chr6_56	6118300	6119400
chr6_560	42662330	42663130
chr6_5600	108238940	108239480
chr6_5601	108667210	108669620
chr6_5602	121221850	121222820
chr6_5603	125410740	125412130
chr6_5604	128594120	128595460
chr6_5605	128786330	128787430
chr6_5606	136431580	136433530
chr6_5607	136676560	136676850
chr6_5608	145793660	145794670
chr6_5609	146028660	146030540
chr6_561	42368700	42370060
chr6_5610	56183490	56184220
chr6_5611	71967210	71967480
chr6_5612	79969180	79969290
chr6_5613	128893010	128893380
chr6_5614	134993150	134993510
chr6_5615	3132380	3133590
chr6_5616	4887920	4888180
chr6_5617	5348040	5348690
chr6_5618	7681590	7683480
chr6_5619	17790160	17791260
chr6_562	42433650	42435550
chr6_5620	18058690	18058930
chr6_5621	18076890	18078510
chr6_5622	18120870	18121250
chr6_5623	18816720	18817100
chr6_5624	22389450	22390230
chr6_5625	29231410	29233150
chr6_5626	29421950	29423290
chr6_5627	30462540	30463290
chr6_5628	31693730	31694140
chr6_5629	32060750	32061660
chr6_563	42593800	42594870
chr6_5630	34486520	34487170
chr6_5631	35189020	35189680
chr6_5632	35366320	35366610
chr6_5633	37850020	37851030
chr6_5634	39017580	39018100
chr6_5635	39720680	39721280
chr6_5636	39708440	39709410
chr6_5637	39715000	39716570
chr6_5638	39793940	39794660
chr6_5639	40171510	40172030
chr6_564	43215740	43218200
chr6_5640	40469270	40469390
chr6_5641	40890040	40890350
chr6_5642	43016290	43017990
chr6_5643	47601470	47602040
chr6_5644	47795700	47796270
chr6_5645	52442470	52443650
chr6_5646	53794440	53795220
chr6_5647	54219440	54219670
chr6_5648	54263860	54264980
chr6_5649	56318860	56319530
chr6_565	43241960	43243790
chr6_5650	57552250	57553060
chr6_5651	58280250	58282260
chr6_5652	58482570	58483990
chr6_5653	71093070	71094280
chr6_5654	71593950	71596200
chr6_5655	72071620	72073140
chr6_5656	73182180	73182650
chr6_5657	82720380	82721030
chr6_5658	82623600	82625690
chr6_5659	83530300	83531130
chr6_566	43352220	43354290
chr6_5660	83525610	83526050
chr6_5661	83575200	83575900
chr6_5662	83576760	83577550
chr6_5663	83712050	83712450
chr6_5664	85410040	85411500
chr6_5665	86392680	86394300
chr6_5666	86605500	86607500
chr6_5667	86668150	86670090
chr6_5668	88110670	88111630
chr6_5669	88173250	88174440
chr6_567	43477930	43479990
chr6_5670	89046220	89046440
chr6_5671	89222080	89223440
chr6_5672	90251340	90251490
chr6_5673	90251940	90253180
chr6_5674	90253310	90255070
chr6_5675	90854940	90856530
chr6_5676	94251710	94252230
chr6_5677	94416950	94417460
chr6_5678	94503970	94505730
chr6_5679	95908920	95910290
chr6_568	43613480	43616130
chr6_5680	100872600	100873820
chr6_5681	103647420	103648000
chr6_5682	112429550	112430220
chr6_5683	113109630	113110940
chr6_5684	113667150	113668110
chr6_5685	114132550	114134640
chr6_5686	114413340	114414850
chr6_5687	116123520	116124720
chr6_5688	116210560	116212350
chr6_5689	116807390	116808310
chr6_569	47268460	47270250
chr6_5690	116942850	116943320
chr6_5691	117240570	117241310
chr6_5692	117699630	117701690
chr6_5693	121656120	121657230
chr6_5694	124313530	124314330
chr6_5695	125000660	125002730
chr6_5696	126803260	126805450
chr6_5697	128164190	128165840
chr6_5698	129281380	129281510
chr6_5699	134198820	134199760
chr6_57	6148640	6150050
chr6_570	47354540	47355550
chr6_5700	135215380	135217880
chr6_5701	136070610	136071510
chr6_5702	136991020	136991540
chr6_5703	137541060	137541700
chr6_5704	137794550	137795040
chr6_5705	139989380	139989870
chr6_5706	140049300	140050020
chr6_5707	140256860	140257840
chr6_5708	140380740	140381940
chr6_5709	142610470	142611860
chr6_571	47404480	47406600
chr6_5710	143234180	143234700
chr6_5711	144621610	144621770
chr6_5712	146768540	146769040
chr6_5713	147479400	147481100
chr6_5714	148302610	148303170
chr6_5715	148714190	148715800
chr6_5716	149075040	149075910
chr6_5717	149244780	149245870
chr6_5718	149416450	149416810
chr6_5719	3000360	3001160
chr6_572	47416570	47417090
chr6_5720	22289330	22291800
chr6_5721	29248570	29250300
chr6_5722	29276690	29278120
chr6_5723	30111450	30112850
chr6_5724	30119550	30119930
chr6_5725	34920780	34921680
chr6_5726	43331510	43332670
chr6_5727	48975800	48976510
chr6_5728	49002020	49002650
chr6_5729	50501760	50504220
chr6_573	47440900	47442650
chr6_5730	51079020	51080690
chr6_5731	56863440	56865240
chr6_5732	56867680	56868540
chr6_5733	66487680	66488770
chr6_5734	67371350	67372290
chr6_5735	85392640	85394230
chr6_5736	91457840	91458480
chr6_5737	96965880	96966890
chr6_5738	99581520	99583380
chr6_5739	116190160	116190790
chr6_574	47486640	47487390
chr6_5740	119395810	119397080
chr6_5741	119461490	119461670
chr6_5742	119455000	119456800
chr6_5743	120751150	120752050
chr6_5744	127945750	127946310
chr6_5745	134003560	134006010
chr6_5746	134526930	134529400
chr6_5747	137484200	137486130
chr6_5748	145088400	145089020
chr6_5749	146133410	146135020
chr6_575	47730440	47732670
chr6_5750	146564270	146565660
chr6_5751	39291740	39292520
chr6_5752	50271030	50272440
chr6_5753	83427760	83430200
chr6_5754	85800400	85802600
chr6_5755	92149520	92149680
chr6_5756	97225650	97227540
chr6_5757	97250500	97250910
chr6_5758	99734940	99736130
chr6_5759	108492050	108493600
chr6_576	47737320	47739540
chr6_5760	118571400	118572800
chr6_5761	119705680	119706210
chr6_5762	119832420	119832780
chr6_5763	125218810	125220340
chr6_5764	146093300	146094260
chr6_5765	146400610	146401470
chr6_5766	8382740	8383840
chr6_5767	8682480	8683090
chr6_5768	12074980	12075970
chr6_5769	31140980	31142310
chr6_577	47757210	47758170
chr6_5770	31190160	31190500
chr6_5771	33033080	33033500
chr6_5772	33633250	33633920
chr6_5773	33644290	33644990
chr6_5774	34079350	34079640
chr6_5775	33990080	33991430
chr6_5776	34905990	34906610
chr6_5777	37542160	37542650
chr6_5778	37765260	37765530
chr6_5779	37843220	37843960
chr6_578	47785910	47787420
chr6_5780	38014580	38016550
chr6_5781	40997040	40998330
chr6_5782	41007310	41008050
chr6_5783	41058830	41059250
chr6_5784	41063000	41064310
chr6_5785	41070140	41071950
chr6_5786	48696420	48697840
chr6_5787	49236760	49237320
chr6_5788	49293730	49294880
chr6_5789	50231620	50232710
chr6_579	47827830	47829990
chr6_5790	50298130	50298380
chr6_5791	51391720	51392810
chr6_5792	52060300	52061410
chr6_5793	52613120	52613610
chr6_5794	54027950	54028660
chr6_5795	54866180	54866480
chr6_5796	61211900	61212830
chr6_5797	65519840	65520170
chr6_5798	67044470	67044720
chr6_5799	67108670	67109030
chr6_58	6155500	6156280
chr6_580	47870740	47873180
chr6_5800	67267650	67268520
chr6_5801	70754700	70755040
chr6_5802	70815560	70815960
chr6_5803	71026690	71027790
chr6_5804	71514400	71515110
chr6_5805	71696320	71697880
chr6_5806	71737670	71738940
chr6_5807	70664400	70664790
chr6_5808	82690260	82692770
chr6_5809	82825240	82826120
chr6_581	47912250	47913320
chr6_5810	87501900	87502590
chr6_5811	97228020	97228800
chr6_5812	99313940	99315350
chr6_5813	99851140	99852440
chr6_5814	99907260	99908300
chr6_5815	108710880	108711450
chr6_5816	115510110	115510630
chr6_5817	117626660	117627680
chr6_5818	119567840	119568100
chr6_5819	119572700	119573230
chr6_582	47917250	47919080
chr6_5820	120706870	120707320
chr6_5821	127427730	127428010
chr6_5822	129212540	129213440
chr6_5823	134736480	134737030
chr6_5824	135223180	135224140
chr6_5825	136689750	136691330
chr6_5826	136694170	136695000
chr6_5827	136741430	136743090
chr6_5828	137141720	137142700
chr6_5829	142516120	142516350
chr6_583	47936120	47937860
chr6_5830	142763060	142763410
chr6_5831	142926350	142927150
chr6_5832	144979220	144979930
chr6_5833	12398810	12399280
chr6_5834	17057170	17058500
chr6_5835	17245060	17245760
chr6_5836	29584690	29585260
chr6_5837	29770120	29772550
chr6_5838	37297250	37298220
chr6_5839	52384600	52385410
chr6_584	47995980	47997980
chr6_5840	53074560	53075700
chr6_5841	54829270	54830890
chr6_5842	55418730	55419920
chr6_5843	58894190	58896030
chr6_5844	58904410	58906030
chr6_5845	59127000	59129120
chr6_5846	60352740	60353540
chr6_5847	72620600	72622020
chr6_5848	73537420	73538130
chr6_5849	90461920	90462920
chr6_585	47725300	47727390
chr6_5850	90532260	90533540
chr6_5851	91430200	91431880
chr6_5852	91692320	91693580
chr6_5853	92235260	92236400
chr6_5854	92736580	92736830
chr6_5855	93394840	93396240
chr6_5856	93273420	93274480
chr6_5857	99264550	99266190
chr6_5858	112513580	112514710
chr6_5859	113200770	113201440
chr6_586	47758560	47759840
chr6_5860	113220690	113221360
chr6_5861	119322980	119323360
chr6_5862	119342740	119343450
chr6_5863	119349210	119351170
chr6_5864	119437500	119438300
chr6_5865	119307420	119308930
chr6_5866	121253190	121255320
chr6_5867	121257100	121258440
chr6_5868	137787420	137788020
chr6_5869	143264190	143264800
chr6_587	47315630	47317610
chr6_5870	143588920	143589660
chr6_5871	147899440	147900700
chr6_588	48033600	48036310
chr6_589	48071000	48071710
chr6_59	6165400	6166990
chr6_590	48392730	48393410
chr6_591	48393480	48395350
chr6_592	48544050	48546290
chr6_593	48550390	48552250
chr6_594	48734510	48736500
chr6_595	48788360	48790350
chr6_596	48779640	48781570
chr6_597	48774870	48775660
chr6_598	48791580	48792580
chr6_599	48792690	48793950
chr6_6	3447890	3449900
chr6_60	6259770	6261540
chr6_600	48786330	48788170
chr6_601	48821540	48821940
chr6_602	49056120	49057340
chr6_603	49059330	49060150
chr6_604	49068720	49070920
chr6_605	49023380	49025520
chr6_606	49032920	49034160
chr6_607	49049020	49049650
chr6_608	49162170	49164290
chr6_609	49186130	49186910
chr6_61	6364100	6366130
chr6_610	49231680	49233280
chr6_611	49269470	49270140
chr6_612	49280920	49282720
chr6_613	50137690	50139900
chr6_614	50202160	50203890
chr6_615	50302830	50302980
chr6_616	50307270	50309450
chr6_617	50361060	50363540
chr6_618	50387400	50389280
chr6_619	50390760	50392160
chr6_62	6487720	6489320
chr6_620	50395200	50396120
chr6_621	50398120	50400450
chr6_622	50405570	50405820
chr6_623	50448190	50448750
chr6_624	50452550	50454750
chr6_625	50481050	50482420
chr6_626	50330330	50332780
chr6_627	50515380	50516410
chr6_628	50517020	50518350
chr6_629	50646780	50648580
chr6_63	5941150	5943540
chr6_630	50662980	50664460
chr6_631	50670320	50671270
chr6_632	50749220	50751020
chr6_633	50741010	50742780
chr6_634	50873830	50875350
chr6_635	50914650	50916400
chr6_636	50923180	50924060
chr6_637	50930800	50932730
chr6_638	50951900	50953590
chr6_639	50956060	50956640
chr6_64	6378760	6380170
chr6_640	50962070	50962770
chr6_641	50974260	50975990
chr6_642	50988790	50989790
chr6_643	50997300	50997700
chr6_644	51027140	51029250
chr6_645	51195320	51197520
chr6_646	51218690	51219810
chr6_647	51283280	51285750
chr6_648	51405800	51407220
chr6_649	51408760	51410430
chr6_65	6538650	6539720
chr6_650	51411430	51413400
chr6_651	51413490	51415170
chr6_652	51415240	51417180
chr6_653	51420730	51423410
chr6_654	51057860	51059640
chr6_655	51068460	51070700
chr6_656	51616460	51618000
chr6_657	51648150	51648960
chr6_658	51836180	51838500
chr6_659	51871480	51872820
chr6_66	6541200	6542600
chr6_660	51955800	51958000
chr6_661	52025360	52027700
chr6_662	51657980	51660130
chr6_663	52007910	52008490
chr6_664	52013470	52015530
chr6_665	52028210	52029950
chr6_666	52040380	52042850
chr6_667	52053030	52054710
chr6_668	52154790	52156360
chr6_669	52162480	52163030
chr6_67	6751080	6753120
chr6_670	52692160	52692680
chr6_671	51706350	51708280
chr6_672	52166020	52167020
chr6_673	52334300	52335930
chr6_674	52353590	52354740
chr6_675	52455200	52457610
chr6_676	52842680	52843990
chr6_677	52463300	52464750
chr6_678	52616820	52619220
chr6_679	52624420	52626380
chr6_68	6906200	6907140
chr6_680	52663400	52665490
chr6_681	52751220	52753650
chr6_682	52767120	52768310
chr6_683	52778180	52780510
chr6_684	52811000	52811770
chr6_685	52814580	52815690
chr6_686	52838910	52840280
chr6_687	52844060	52846520
chr6_688	52861670	52864160
chr6_689	53553640	53554440
chr6_69	7443020	7445480
chr6_690	53554580	53556720
chr6_691	53599230	53601680
chr6_692	53604100	53605540
chr6_693	53633280	53635080
chr6_694	53637940	53639560
chr6_695	53656990	53657440
chr6_696	53664250	53666030
chr6_697	53871880	53872910
chr6_698	53889410	53890550
chr6_699	53591660	53593560
chr6_7	3292600	3293950
chr6_70	7637920	7639250
chr6_700	53804650	53806320
chr6_701	53709790	53711770
chr6_702	53715040	53716930
chr6_703	53523430	53525760
chr6_704	53894660	53895140
chr6_705	53898470	53899300
chr6_706	53899880	53901630
chr6_707	53904610	53905280
chr6_708	53945020	53947620
chr6_709	54008740	54009400
chr6_71	7641650	7643100
chr6_710	54098670	54099420
chr6_711	54110120	54111880
chr6_712	54126350	54128050
chr6_713	54128840	54130890
chr6_714	54165710	54166210
chr6_715	54214100	54215780
chr6_716	53902890	53903490
chr6_717	53917950	53920320
chr6_718	54148780	54150990
chr6_719	54282280	54284570
chr6_72	7722020	7723190
chr6_720	54302610	54304210
chr6_721	54280190	54281850
chr6_722	54605050	54607020
chr6_723	54678730	54680000
chr6_724	54711660	54713460
chr6_725	54716260	54718150
chr6_726	54720370	54721840
chr6_727	54753160	54755250
chr6_728	54767460	54768770
chr6_729	54778040	54779580
chr6_73	7728360	7730700
chr6_730	54785800	54787650
chr6_731	54798380	54800880
chr6_732	54801070	54802500
chr6_733	54988220	54990670
chr6_734	54631660	54634000
chr6_735	54681460	54683480
chr6_736	54804720	54807130
chr6_737	54816090	54817980
chr6_738	54780990	54781710
chr6_739	54889070	54891750
chr6_74	7907290	7907970
chr6_740	54914200	54915930
chr6_741	54919670	54922260
chr6_742	54941250	54942680
chr6_743	54998160	55000310
chr6_744	55153560	55155850
chr6_745	55157220	55158540
chr6_746	55228610	55229500
chr6_747	55248570	55250550
chr6_748	55261810	55263220
chr6_749	55273150	55274150
chr6_75	7981480	7983550
chr6_750	55292290	55293170
chr6_751	55200370	55201550
chr6_752	55210630	55212710
chr6_753	55212820	55214670
chr6_754	55237880	55239570
chr6_755	55164270	55165080
chr6_756	55243930	55246100
chr6_757	55264480	55265140
chr6_758	55270210	55272180
chr6_759	55286860	55288190
chr6_76	7984030	7986090
chr6_760	55288620	55289940
chr6_761	55349290	55350580
chr6_762	55381440	55383560
chr6_763	55385020	55386930
chr6_764	55411600	55413220
chr6_765	55414370	55416300
chr6_766	55433230	55434930
chr6_767	55437100	55439250
chr6_768	55440730	55442230
chr6_769	55444200	55445020
chr6_77	7519900	7521560
chr6_770	55451440	55453180
chr6_771	56767450	56769920
