HGNC:462	ENSG00000099721	MGI:88005	ENSMUSG00000031354
HGNC:11521	ENSG00000166863	MGI:98476	ENSMUSG00000025400
HGNC:7150	ENSG00000103150	MGI:1928485	ENSMUSG00000074064
HGNC:11011	ENSG00000160326	MGI:2443286	ENSMUSG00000036067
HGNC:169	ENSG00000138071	MGI:1913963	ENSMUSG00000020152
HGNC:13326	ENSG00000142149	MGI:1347352	ENSMUSG00000053414
HGNC:29045	ENSG00000184677	MGI:2682254	ENSMUSG00000060862
HGNC:26992	ENSG00000183018	MGI:2384936	ENSMUSG00000040447
HGNC:30522	ENSG00000184508	MGI:1915945	ENSMUSG00000030532
HGNC:1440	ENSG00000004948	MGI:101950	ENSMUSG00000023964
HGNC:16992	ENSG00000171492	MGI:1922368	ENSMUSG00000046079
HGNC:22980	ENSG00000145248	MGI:3606480	ENSMUSG00000029219
HGNC:11782	ENSG00000180176	MGI:98735	ENSMUSG00000000214
HGNC:24153	ENSG00000184524	MGI:1929898	ENSMUSG00000060240
HGNC:12508	ENSG00000135018	MGI:1860276	ENSMUSG00000005312
HGNC:7035	ENSG00000166482	MGI:1342276	ENSMUSG00000042436
HGNC:19708	ENSG00000166816	MGI:106428	ENSMUSG00000031958
HGNC:27619	ENSG00000188039	MGI:2442268	ENSMUSG00000048148
HGNC:29412	ENSG00000144369	MGI:2444579	ENSMUSG00000048388
HGNC:30596	ENSG00000119227	MGI:2443822	ENSMUSG00000045625
HGNC:7176	ENSG00000100985	MGI:97011	ENSMUSG00000017737
HGNC:6387	ENSG00000126214	MGI:107978	ENSMUSG00000021288
HGNC:11719	ENSG00000135605	MGI:98662	ENSMUSG00000029217
HGNC:2687	ENSG00000078725	MGI:1928478	ENSMUSG00000028351
HGNC:11983	ENSG00000141198	MGI:1919193	ENSMUSG00000020541
HGNC:11850	ENSG00000136869	MGI:96824	ENSMUSG00000039005
HGNC:12401	ENSG00000112742	MGI:1194921	ENSMUSG00000038379
HGNC:15866	ENSG00000101189	MGI:1920497	ENSMUSG00000027569
HGNC:18655	ENSG00000100012	MGI:3617848	ENSMUSG00000054986
HGNC:28273	ENSG00000158246	MGI:2140500	ENSMUSG00000046694
HGNC:29174	ENSG00000136051	MGI:2441787	ENSMUSG00000034560
HGNC:23694	ENSG00000143147	MGI:2685054	ENSMUSG00000040836
HGNC:19264	ENSG00000149043	MGI:1859867	ENSMUSG00000031098
HGNC:12417	ENSG00000131462	MGI:101834	ENSMUSG00000035198
HGNC:21188	ENSG00000189023	MGI:1919217	ENSMUSG00000046942
HGNC:23408	ENSG00000121310	MGI:1289238	ENSMUSG00000028601
HGNC:18922	ENSG00000182591	MGI:99447	ENSMUSG00000091212
HGNC:9412	ENSG00000067606	MGI:97602	ENSMUSG00000029053
HGNC:4430	ENSG00000108587	MGI:1858260	ENSMUSG00000010392
HGNC:17890	ENSG00000163106	MGI:1859384	ENSMUSG00000029919
HGNC:10830	ENSG00000141985	MGI:700010	ENSMUSG00000003200
HGNC:25905	ENSG00000135119	MGI:2442859	ENSMUSG00000032850
HGNC:14053	ENSG00000158042	MGI:1351608	ENSMUSG00000030879
HGNC:14294	ENSG00000251322	MGI:1930016	ENSMUSG00000022623
HGNC:16106	ENSG00000197183	MGI:1918765	ENSMUSG00000061411
HGNC:24273	ENSG00000143303	MGI:2387197	ENSMUSG00000004896
HGNC:3623	ENSG00000085265	MGI:1341158	ENSMUSG00000026835
HGNC:14259	ENSG00000167964	MGI:2443284	ENSMUSG00000079657
HGNC:21595	ENSG00000080546	MGI:2155278	ENSMUSG00000038332
HGNC:15534	ENSG00000167858	MGI:1333819	ENSMUSG00000020799
HGNC:29119	ENSG00000163960	MGI:2146388	ENSMUSG00000053774
HGNC:1605	ENSG00000183813	MGI:107824	ENSMUSG00000047898
HGNC:9177	ENSG00000177084	MGI:1196391	ENSMUSG00000007080
HGNC:25005	ENSG00000133773	MGI:1289302	ENSMUSG00000019897
HGNC:35459	ENSG00000205476	MGI:3644008	ENSMUSG00000084883
HGNC:3071	ENSG00000138166	MGI:2685183	ENSMUSG00000034765
HGNC:16924	ENSG00000047365	MGI:2684416	ENSMUSG00000037999
HGNC:14478	ENSG00000242485	MGI:2137221	ENSMUSG00000029066
HGNC:17217	ENSG00000160305	MGI:2385920	ENSMUSG00000020231
HGNC:6041	ENSG00000105135	MGI:1351911	ENSMUSG00000032763
HGNC:11877	ENSG00000160183	MGI:2155445	ENSMUSG00000024034
HGNC:17567	ENSG00000186047	MGI:2447771	ENSMUSG00000048281
HGNC:32961	ENSG00000255150	MGI:1913591	ENSMUSG00000109864
HGNC:24729	ENSG00000179088	MGI:1923890	ENSMUSG00000047129
HGNC:3555	ENSG00000163586	MGI:95479	ENSMUSG00000054422
HGNC:6216	ENSG00000186625	MGI:1344353	ENSMUSG00000019794
HGNC:8994	ENSG00000143398	MGI:107929	ENSMUSG00000028126
HGNC:23727	ENSG00000151893	MGI:1926082	ENSMUSG00000033417
HGNC:18640	ENSG00000157978	MGI:2140175	ENSMUSG00000037295
HGNC:9535	ENSG00000100902	MGI:1347006	ENSMUSG00000021024
HGNC:855	ENSG00000185883	MGI:88116	ENSMUSG00000024121
HGNC:23251	ENSG00000147160	MGI:3045345	ENSMUSG00000031220
HGNC:29410	ENSG00000167037	MGI:107320	ENSMUSG00000042216
HGNC:17090	ENSG00000104880	MGI:2142567	ENSMUSG00000004568
HGNC:1233	ENSG00000160767	MGI:1915771	ENSMUSG00000032657
HGNC:11950	ENSG00000130595	MGI:109550	ENSMUSG00000061723
HGNC:29331	ENSG00000152223	MGI:1918673	ENSMUSG00000039840
HGNC:28571	ENSG00000140280	MGI:1917332	ENSMUSG00000032184
HGNC:8528	ENSG00000101405	MGI:97453	ENSMUSG00000027301
HGNC:28110	ENSG00000164332	MGI:1933105	ENSMUSG00000041231
HGNC:127	ENSG00000134940	MGI:104590	ENSMUSG00000032110
HGNC:24244	ENSG00000164037	MGI:1921696	ENSMUSG00000050150
HGNC:17206	ENSG00000215712	MGI:1917794	ENSMUSG00000004945
HGNC:4908	ENSG00000198130	MGI:1923792	ENSMUSG00000041426
HGNC:20271	ENSG00000129460	MGI:1916216	ENSMUSG00000022204
HGNC:6851	ENSG00000139625	MGI:1346881	ENSMUSG00000023050
HGNC:12619	ENSG00000136878	MGI:1921520	ENSMUSG00000026854
HGNC:26883	ENSG00000179813	MGI:2145738	ENSMUSG00000045655
HGNC:2591	ENSG00000160882	MGI:88584	ENSMUSG00000022589
HGNC:14151	ENSG00000103260	MGI:1917333	ENSMUSG00000002274
HGNC:9387	ENSG00000115592	MGI:1891343	ENSMUSG00000006542
HGNC:28034	ENSG00000120509	MGI:1919871	ENSMUSG00000015668
HGNC:24446	ENSG00000183624	MGI:1914053	ENSMUSG00000030060
HGNC:8352	ENSG00000255012	MGI:3030857	ENSMUSG00000050128
HGNC:30289	ENSG00000103710	MGI:1918034	ENSMUSG00000041696
HGNC:28323	ENSG00000213588	MGI:1918022	ENSMUSG00000079605
HGNC:25901	ENSG00000169129	MGI:2147658	ENSMUSG00000025083
HGNC:19189	ENSG00000130158	MGI:1914789	ENSMUSG00000032198
HGNC:25042	ENSG00000131409	MGI:3027390	ENSMUSG00000047085
HGNC:11605	ENSG00000149922	MGI:102539	ENSMUSG00000030699
HGNC:26810	ENSG00000164318	MGI:2146149	ENSMUSG00000042961
HGNC:28005	ENSG00000174177	MGI:1914215	ENSMUSG00000049482
HGNC:34187	ENSG00000059769	MGI:1919679	ENSMUSG00000070972
HGNC:30455	ENSG00000161649	MGI:1289168	ENSMUSG00000017309
HGNC:13485	ENSG00000134588	MGI:1933247	ENSMUSG00000055780
HGNC:29214	ENSG00000023171	MGI:1925037	ENSMUSG00000040111
HGNC:22201	ENSG00000198420	MGI:1914665	ENSMUSG00000036667
HGNC:3225	ENSG00000184349	MGI:107444	ENSMUSG00000048915
HGNC:16841	ENSG00000189067	MGI:1929512	ENSMUSG00000022500
HGNC:8033	ENSG00000140538	MGI:97385	ENSMUSG00000059146
HGNC:16884	ENSG00000095370	MGI:1351631	ENSMUSG00000059013
HGNC:1592	ENSG00000113328	MGI:102890	ENSMUSG00000020326
HGNC:27001	ENSG00000185988	MGI:3026984	ENSMUSG00000035486
HGNC:28212	ENSG00000183011	MGI:1925554	ENSMUSG00000059278
HGNC:9928	ENSG00000100387	MGI:3710517	ENSMUSG00000049832
HGNC:26804	ENSG00000174151	MGI:1919273	ENSMUSG00000048796
HGNC:9839	ENSG00000006451	MGI:1927243	ENSMUSG00000008859
HGNC:8775	ENSG00000123360	MGI:97523	ENSMUSG00000022489
HGNC:12435	ENSG00000136810	MGI:98874	ENSMUSG00000028367
HGNC:9446	ENSG00000113494	MGI:97763	ENSMUSG00000005268
HGNC:23197	ENSG00000075826	MGI:2685187	ENSMUSG00000051984
HGNC:16306	ENSG00000275183	MGI:2444509	ENSMUSG00000043432
HGNC:13601	ENSG00000112234	MGI:2140367	ENSMUSG00000040410
HGNC:21995	ENSG00000164675	MGI:3041159	ENSMUSG00000046192
HGNC:23801	ENSG00000105738	MGI:1921456	ENSMUSG00000030583
HGNC:24150	ENSG00000162722	MGI:2684862	ENSMUSG00000037124
HGNC:14870	ENSG00000221963	MGI:1919189	ENSMUSG00000033576
HGNC:12648	ENSG00000101558	MGI:1353561	ENSMUSG00000024091
HGNC:29109	ENSG00000135426	MGI:1914846	ENSMUSG00000034833
HGNC:4523	ENSG00000123901	MGI:95712	ENSMUSG00000031932
HGNC:24123	ENSG00000108641	MGI:1351471	ENSMUSG00000001039
HGNC:11915	ENSG00000127863	MGI:1352474	ENSMUSG00000060548
HGNC:26820	ENSG00000171954	MGI:2445210	ENSMUSG00000061126
HGNC:21391	ENSG00000158714	MGI:1921998	ENSMUSG00000053318
HGNC:11510	ENSG00000143858	MGI:99666	ENSMUSG00000026452
HGNC:23504	ENSG00000172671	MGI:1914742	ENSMUSG00000042213
HGNC:13206	ENSG00000115993	MGI:1918077	ENSMUSG00000026028
HGNC:27168	ENSG00000186281	MGI:2684962	ENSMUSG00000046338
HGNC:21584	ENSG00000189134	MGI:1913957	ENSMUSG00000059395
HGNC:27039	ENSG00000187024	MGI:1913779	ENSMUSG00000053746
HGNC:26291	ENSG00000179941	MGI:1919019	ENSMUSG00000035759
HGNC:16931	ENSG00000149428	MGI:108030	ENSMUSG00000032115
HGNC:12511	ENSG00000108312	MGI:98512	ENSMUSG00000020923
HGNC:21035	ENSG00000146376	MGI:1921160	ENSMUSG00000039031
HGNC:20090	ENSG00000136770	MGI:103268	ENSMUSG00000026740
HGNC:24255	ENSG00000067533	MGI:1914473	ENSMUSG00000001305
HGNC:29678	ENSG00000125459	MGI:2385175	ENSMUSG00000068922
HGNC:12442	ENSG00000077498	MGI:98880	ENSMUSG00000004651
HGNC:26119	ENSG00000052723	MGI:1913891	ENSMUSG00000027854
HGNC:894	ENSG00000101200	MGI:88121	ENSMUSG00000037727
HGNC:19117	ENSG00000154783	MGI:2443369	ENSMUSG00000034037
HGNC:2949	ENSG00000158486	MGI:2683040	ENSMUSG00000052273
HGNC:19736	ENSG00000172538	MGI:2145650	ENSMUSG00000078127
HGNC:26016	ENSG00000203896	MGI:1919949	ENSMUSG00000090077
HGNC:2917	ENSG00000108813	MGI:94904	ENSMUSG00000020871
HGNC:17839	ENSG00000176386	MGI:1913690	ENSMUSG00000066149
HGNC:14358	ENSG00000170549	MGI:1197515	ENSMUSG00000060969
HGNC:15858	ENSG00000089091	MGI:2139080	ENSMUSG00000037259
HGNC:30036	ENSG00000052126	MGI:1923802	ENSMUSG00000030231
HGNC:19003	ENSG00000010803	MGI:1352762	ENSMUSG00000000085
HGNC:30023	ENSG00000081154	MGI:1923552	ENSMUSG00000071533
HGNC:28148	ENSG00000165233	MGI:1915730	ENSMUSG00000037960
HGNC:5300	ENSG00000157219	MGI:96283	ENSMUSG00000039106
HGNC:973	ENSG00000137936	MGI:1352501	ENSMUSG00000028121
HGNC:8889	ENSG00000164708	MGI:1933118	ENSMUSG00000020475
HGNC:19978	ENSG00000160439	MGI:1918732	ENSMUSG00000008435
HGNC:3798	ENSG00000075426	MGI:102858	ENSMUSG00000029135
HGNC:823	ENSG00000152234	MGI:88115	ENSMUSG00000025428
HGNC:10660	ENSG00000162512	MGI:1349163	ENSMUSG00000025743
HGNC:21268	ENSG00000076513	MGI:1915670	ENSMUSG00000041870
HGNC:6184	ENSG00000198399	MGI:1338049	ENSMUSG00000020640
HGNC:11175	ENSG00000114520	MGI:1916400	ENSMUSG00000022808
HGNC:28900	ENSG00000135241	MGI:1914702	ENSMUSG00000036257
HGNC:2326	ENSG00000119203	MGI:1859328	ENSMUSG00000054309
HGNC:21303	ENSG00000153531	MGI:2442168	ENSMUSG00000031448
HGNC:11063	ENSG00000103257	MGI:1298205	ENSMUSG00000040010
HGNC:5287	ENSG00000135312	MGI:96274	ENSMUSG00000049511
HGNC:6741	ENSG00000163818	MGI:1934860	ENSMUSG00000025245
HGNC:3964	ENSG00000131808	MGI:95582	ENSMUSG00000027120
HGNC:25517	ENSG00000119285	MGI:2442524	ENSMUSG00000050244
HGNC:805	ENSG00000129244	MGI:88109	ENSMUSG00000041329
HGNC:14596	ENSG00000104643	MGI:2442842	ENSMUSG00000035078
HGNC:1424	ENSG00000084774	MGI:1916969	ENSMUSG00000013629
HGNC:21213	ENSG00000112379	MGI:106387	ENSMUSG00000019852
HGNC:33584	ENSG00000162069	MGI:2388267	ENSMUSG00000043782
HGNC:4168	ENSG00000183087	MGI:95660	ENSMUSG00000031451
HGNC:26278	ENSG00000063241	MGI:3609243	ENSMUSG00000086784
HGNC:14054	ENSG00000137547	MGI:1351639	ENSMUSG00000033845
HGNC:12461	ENSG00000165006	MGI:2149543	ENSMUSG00000028437
HGNC:15310	ENSG00000172154	MGI:3030938	ENSMUSG00000075166
HGNC:8002	ENSG00000129535	MGI:102567	ENSMUSG00000040632
HGNC:13721	ENSG00000173653	MGI:1336895	ENSMUSG00000024889
HGNC:268	ENSG00000282608	MGI:104847	ENSMUSG00000000562
HGNC:28767	ENSG00000173349	MGI:1914408	ENSMUSG00000044982
HGNC:43943	ENSG00000267060	MGI:1916146	ENSMUSG00000097487
HGNC:1370	ENSG00000063180	MGI:1336193	ENSMUSG00000003273
HGNC:20423	ENSG00000042317	MGI:2144877	ENSMUSG00000021007
HGNC:12741	ENSG00000106682	MGI:1341822	ENSMUSG00000040731
HGNC:31397	ENSG00000185198	MGI:1920356	ENSMUSG00000020323
HGNC:4475	ENSG00000204882	MGI:2441803	ENSMUSG00000045281
HGNC:2291	ENSG00000131174	MGI:1913392	ENSMUSG00000031231
HGNC:15468	ENSG00000125971	MGI:1914318	ENSMUSG00000047459
HGNC:20480	ENSG00000162654	MGI:1926263	ENSMUSG00000028268
HGNC:4088	ENSG00000182256	MGI:95624	ENSMUSG00000055026
HGNC:22224	ENSG00000006459	MGI:2443388	ENSMUSG00000042599
HGNC:21653	ENSG00000197579	MGI:2146189	ENSMUSG00000036822
HGNC:26378	ENSG00000179046	MGI:3642989	ENSMUSG00000091490
HGNC:14993	ENSG00000184155	MGI:106648	ENSMUSG00000037924
HGNC:8264	ENSG00000171133	MGI:3030101	ENSMUSG00000043385
HGNC:1610	ENSG00000173585	MGI:1341902	ENSMUSG00000029530
HGNC:11432	ENSG00000136874	MGI:1914977	ENSMUSG00000061455
HGNC:10705	ENSG00000176986	MGI:1919746	ENSMUSG00000039367
HGNC:1490	ENSG00000198898	MGI:106222	ENSMUSG00000015733
HGNC:888	ENSG00000130294	MGI:108391	ENSMUSG00000014602
HGNC:29650	ENSG00000127564	MGI:2137630	ENSMUSG00000023908
HGNC:15916	ENSG00000101349	MGI:1920334	ENSMUSG00000039913
HGNC:28961	ENSG00000166803	MGI:1915276	ENSMUSG00000040204
HGNC:25406	ENSG00000179195	MGI:2442505	ENSMUSG00000079215
HGNC:14089	ENSG00000076924	MGI:1914689	ENSMUSG00000019470
HGNC:29935	ENSG00000144962	MGI:1918112	ENSMUSG00000039335
HGNC:11275	ENSG00000115306	MGI:98388	ENSMUSG00000020315
HGNC:23567	ENSG00000197860	MGI:2444615	ENSMUSG00000042743
HGNC:35412	ENSG00000214595	MGI:2442895	ENSMUSG00000044072
HGNC:20487	ENSG00000165555	MGI:1918525	ENSMUSG00000072919
HGNC:24593	ENSG00000168772	MGI:2442112	ENSMUSG00000044365
HGNC:4272	ENSG00000108262	MGI:1927140	ENSMUSG00000011877
HGNC:2634	ENSG00000134716	MGI:1270148	ENSMUSG00000052914
HGNC:25057	ENSG00000182118	MGI:1916877	ENSMUSG00000043068
HGNC:29108	ENSG00000091490	MGI:1916941	ENSMUSG00000029189
HGNC:9280	ENSG00000143224	MGI:104968	ENSMUSG00000062729
HGNC:10902	ENSG00000155926	MGI:104295	ENSMUSG00000022372
HGNC:34006	ENSG00000178385	MGI:2443627	ENSMUSG00000051344
HGNC:28296	ENSG00000119333	MGI:1919070	ENSMUSG00000039715
HGNC:20063	ENSG00000135913	MGI:2442483	ENSMUSG00000033364
HGNC:24956	ENSG00000116774	MGI:1914877	ENSMUSG00000027848
HGNC:15029	ENSG00000196171	MGI:3030254	ENSMUSG00000055033
HGNC:8601	ENSG00000172016	MGI:97478	ENSMUSG00000071356
HGNC:30551	ENSG00000141759	MGI:1351613	ENSMUSG00000057130
HGNC:30132	ENSG00000160781	MGI:1916207	ENSMUSG00000041423
HGNC:18656	ENSG00000124784	MGI:1918590	ENSMUSG00000021428
HGNC:15579	ENSG00000171206	MGI:1933302	ENSMUSG00000025034
HGNC:8063	ENSG00000113569	MGI:2181182	ENSMUSG00000022142
HGNC:6597	ENSG00000113594	MGI:96788	ENSMUSG00000054263
HGNC:27102	ENSG00000186185	MGI:2446979	ENSMUSG00000051378
HGNC:16388	ENSG00000079156	MGI:2139014	ENSMUSG00000042359
HGNC:25879	ENSG00000166704	MGI:1914620	ENSMUSG00000030386
HGNC:18754	ENSG00000269190	MGI:1354707	ENSMUSG00000030598
HGNC:18189	ENSG00000178896	MGI:1923576	ENSMUSG00000034259
HGNC:25450	ENSG00000173320	MGI:1918319	ENSMUSG00000038143
HGNC:14334	ENSG00000196588	MGI:2384495	ENSMUSG00000042292
HGNC:16005	ENSG00000069812	MGI:1098624	ENSMUSG00000028940
HGNC:43619	ENSG00000205301	MGI:1914805	ENSMUSG00000035057
HGNC:17318	ENSG00000133105	MGI:2153463	ENSMUSG00000053368
HGNC:12867	ENSG00000196652	MGI:107533	ENSMUSG00000055991
HGNC:21172	ENSG00000189007	MGI:1914007	ENSMUSG00000019808
HGNC:29957	ENSG00000142920	MGI:2442093	ENSMUSG00000028789
HGNC:18609	ENSG00000188283	MGI:1920979	ENSMUSG00000099689
HGNC:3528	ENSG00000126218	MGI:103107	ENSMUSG00000031444
HGNC:14792	ENSG00000188691	MGI:3030517	ENSMUSG00000044120
HGNC:20798	ENSG00000121073	MGI:1343133	ENSMUSG00000020873
HGNC:21000	ENSG00000166343	MGI:1922093	ENSMUSG00000021815
HGNC:10920	ENSG00000088386	MGI:1861376	ENSMUSG00000025557
HGNC:26517	ENSG00000174206	MGI:2670984	ENSMUSG00000053684
HGNC:23226	ENSG00000196263	MGI:107783	ENSMUSG00000055150
HGNC:28959	ENSG00000175216	MGI:1923036	ENSMUSG00000040549
HGNC:28814	ENSG00000113119	MGI:1919233	ENSMUSG00000006850
HGNC:13918	ENSG00000204469	MGI:1915467	ENSMUSG00000024393
HGNC:2480	ENSG00000125815	MGI:107161	ENSMUSG00000027442
HGNC:8114	ENSG00000136811	MGI:1098824	ENSMUSG00000026790
HGNC:28963	ENSG00000104412	MGI:1913986	ENSMUSG00000022337
HGNC:20061	ENSG00000118369	MGI:2685339	ENSMUSG00000035713
HGNC:30713	ENSG00000164113	MGI:103258	ENSMUSG00000027719
HGNC:6692	ENSG00000123384	MGI:96828	ENSMUSG00000040249
HGNC:26346	ENSG00000167194	MGI:1925368	ENSMUSG00000045989
HGNC:1133	ENSG00000010671	MGI:88216	ENSMUSG00000031264
HGNC:3704	ENSG00000183386	MGI:1341092	ENSMUSG00000032643
HGNC:28674	ENSG00000155254	MGI:2147570	ENSMUSG00000044345
HGNC:27446	ENSG00000248712	MGI:2448587	ENSMUSG00000070306
HGNC:673	ENSG00000175220	MGI:2445003	ENSMUSG00000027247
HGNC:24127	ENSG00000169490	MGI:1916992	ENSMUSG00000031556
HGNC:9557	ENSG00000197170	MGI:1914247	ENSMUSG00000020720
HGNC:19348	ENSG00000177951	MGI:1913128	ENSMUSG00000025484
HGNC:6112	ENSG00000184216	MGI:107420	ENSMUSG00000031392
HGNC:4576	ENSG00000152208	MGI:95813	ENSMUSG00000071424
HGNC:15850	ENSG00000101445	MGI:2151841	ENSMUSG00000037754
HGNC:16356	ENSG00000182040	MGI:2450757	ENSMUSG00000045288
HGNC:19195	ENSG00000163995	MGI:2385758	ENSMUSG00000029095
HGNC:25704	ENSG00000132003	MGI:2443726	ENSMUSG00000035671
HGNC:24239	ENSG00000133069	MGI:1916125	ENSMUSG00000042066
HGNC:12403	ENSG00000155657	MGI:98864	ENSMUSG00000051747
HGNC:27845	ENSG00000165643	MGI:2684956	ENSMUSG00000059625
HGNC:16834	ENSG00000134986	MGI:99444	ENSMUSG00000042834
HGNC:26091	ENSG00000183665	MGI:1915510	ENSMUSG00000037085
HGNC:8232	ENSG00000221836	MGI:3030282	ENSMUSG00000043119
HGNC:28032	ENSG00000128463	MGI:1915282	ENSMUSG00000027131
HGNC:4124	ENSG00000143641	MGI:894694	ENSMUSG00000089704
HGNC:33522	ENSG00000185561	MGI:1917141	ENSMUSG00000038217
HGNC:8876	ENSG00000141959	MGI:97547	ENSMUSG00000020277
HGNC:27849	ENSG00000148362	MGI:2442831	ENSMUSG00000047617
HGNC:2097	ENSG00000092009	MGI:96941	ENSMUSG00000022225
HGNC:11855	ENSG00000127324	MGI:2384918	ENSMUSG00000034127
HGNC:11329	ENSG00000157005	MGI:98326	ENSMUSG00000004366
HGNC:13253	ENSG00000217555	MGI:1922708	ENSMUSG00000054400
HGNC:22219	ENSG00000122778	MGI:2669829	ENSMUSG00000063455
HGNC:367	ENSG00000121057	MGI:104729	ENSMUSG00000018428
HGNC:10048	ENSG00000169413	MGI:1925666	ENSMUSG00000021880
HGNC:25444	ENSG00000123485	MGI:2685821	ENSMUSG00000044783
HGNC:28600	ENSG00000167525	MGI:1918274	ENSMUSG00000044122
HGNC:17002	ENSG00000105229	MGI:2136940	ENSMUSG00000004934
HGNC:28317	ENSG00000169302	MGI:2442403	ENSMUSG00000039954
HGNC:2253	ENSG00000172725	MGI:1345963	ENSMUSG00000024835
HGNC:16708	ENSG00000176973	MGI:106595	ENSMUSG00000024939
HGNC:11055	ENSG00000130821	MGI:2147834	ENSMUSG00000019558
HGNC:9777	ENSG00000105649	MGI:97843	ENSMUSG00000031840
HGNC:4637	ENSG00000134201	MGI:95860	ENSMUSG00000058135
HGNC:14307	ENSG00000137269	MGI:2442313	ENSMUSG00000032352
HGNC:18484	ENSG00000167065	MGI:1922469	ENSMUSG00000047205
HGNC:1378	ENSG00000169239	MGI:1926249	ENSMUSG00000031373
HGNC:30022	ENSG00000155846	MGI:2444934	ENSMUSG00000033871
HGNC:22964	ENSG00000054118	MGI:2442637	ENSMUSG00000043962
HGNC:3649	ENSG00000169018	MGI:1335087	ENSMUSG00000032244
HGNC:32309	ENSG00000186150	MGI:1914841	ENSMUSG00000055891
HGNC:4853	ENSG00000196591	MGI:1097691	ENSMUSG00000019777
HGNC:8973	ENSG00000139144	MGI:1203730	ENSMUSG00000030228
HGNC:20758	ENSG00000166140	MGI:1919258	ENSMUSG00000068580
HGNC:15892	ENSG00000101166	MGI:1913640	ENSMUSG00000016257
HGNC:1367	ENSG00000165698	MGI:1917237	ENSMUSG00000026809
HGNC:19858	ENSG00000165914	MGI:2144724	ENSMUSG00000033530
HGNC:1950	ENSG00000168539	MGI:88396	ENSMUSG00000032773
HGNC:20234	ENSG00000196405	MGI:1194884	ENSMUSG00000021262
HGNC:28725	ENSG00000177181	MGI:3040686	ENSMUSG00000048899
HGNC:7455	ENSG00000198888	MGI:101787	ENSMUSG00000064341
HGNC:11015	ENSG00000104154	MGI:1345282	ENSMUSG00000005802
HGNC:2961	ENSG00000197102	MGI:103147	ENSMUSG00000018707
HGNC:21218	ENSG00000112667	MGI:3039376	ENSMUSG00000040658
HGNC:10065	ENSG00000204599	MGI:1890659	ENSMUSG00000045409
HGNC:15911	ENSG00000101361	MGI:1914384	ENSMUSG00000027405
HGNC:14148	ENSG00000161999	MGI:1919356	ENSMUSG00000025736
HGNC:25230	ENSG00000126705	MGI:2444218	ENSMUSG00000037692
HGNC:16497	ENSG00000114698	MGI:2143267	ENSMUSG00000032377
HGNC:3338	ENSG00000085733	MGI:99695	ENSMUSG00000031078
HGNC:8526	ENSG00000155463	MGI:1916339	ENSMUSG00000000959
HGNC:30705	ENSG00000141255	MGI:2685728	ENSMUSG00000112920
HGNC:6990	ENSG00000169057	MGI:99918	ENSMUSG00000031393
HGNC:6767	ENSG00000170365	MGI:109452	ENSMUSG00000031681
HGNC:3098	ENSG00000136827	MGI:1353568	ENSMUSG00000026849
HGNC:19169	ENSG00000010270	MGI:1923455	ENSMUSG00000003062
HGNC:1280	ENSG00000142188	MGI:1925225	ENSMUSG00000022964
HGNC:9211	ENSG00000110777	MGI:105086	ENSMUSG00000032053
HGNC:7172	ENSG00000125966	MGI:1341867	ENSMUSG00000027612
HGNC:26032	ENSG00000087253	MGI:3606214	ENSMUSG00000033192
HGNC:4298	ENSG00000170266	MGI:88151	ENSMUSG00000045594
HGNC:33782	ENSG00000184924	MGI:1916959	ENSMUSG00000096199
HGNC:26458	ENSG00000167302	MGI:1926027	ENSMUSG00000025377
HGNC:30590	ENSG00000183726	MGI:1919067	ENSMUSG00000028822
HGNC:4707	ENSG00000111713	MGI:2385254	ENSMUSG00000030244
HGNC:17509	ENSG00000136929	MGI:2136910	ENSMUSG00000028332
HGNC:9962	ENSG00000005007	MGI:107995	ENSMUSG00000058301
HGNC:13963	ENSG00000112462	MGI:2177492	ENSMUSG00000029184
HGNC:30240	ENSG00000124380	MGI:1913868	ENSMUSG00000001158
HGNC:3011	ENSG00000143196	MGI:1928392	ENSMUSG00000026574
HGNC:16230	ENSG00000247315	MGI:1915167	ENSMUSG00000074682
HGNC:19658	ENSG00000182938	MGI:1916852	ENSMUSG00000018862
HGNC:34407	ENSG00000151006	MGI:2652890	ENSMUSG00000044139
HGNC:11173	ENSG00000205302	MGI:1915054	ENSMUSG00000034484
HGNC:13348	ENSG00000167656	MGI:96881	ENSMUSG00000034634
HGNC:18441	ENSG00000007341	MGI:2386964	ENSMUSG00000045576
HGNC:11078	ENSG00000135740	MGI:2685542	ENSMUSG00000014786
HGNC:31837	ENSG00000163412	MGI:1914142	ENSMUSG00000093661
HGNC:2433	ENSG00000182578	MGI:1339758	ENSMUSG00000024621
HGNC:17108	ENSG00000145536	MGI:2429637	ENSMUSG00000049538
HGNC:18391	ENSG00000164265	MGI:2153470	ENSMUSG00000038791
HGNC:9605	ENSG00000073756	MGI:97798	ENSMUSG00000032487
HGNC:26232	ENSG00000173559	MGI:1923258	ENSMUSG00000026107
HGNC:26604	ENSG00000142632	MGI:1925912	ENSMUSG00000028919
HGNC:13993	ENSG00000152784	MGI:1924880	ENSMUSG00000035456
HGNC:26924	ENSG00000140527	MGI:3646885	ENSMUSG00000039099
HGNC:3418	ENSG00000136628	MGI:97838	ENSMUSG00000026615
HGNC:31022	ENSG00000169612	MGI:1914398	ENSMUSG00000038646
HGNC:6149	ENSG00000169896	MGI:96607	ENSMUSG00000030786
HGNC:30201	ENSG00000145781	MGI:1916706	ENSMUSG00000042705
